id,Lat,Long
11290,-18.89216252,140.5669516
11291,-18.89216252,140.8169516
11292,-18.89216252,141.0669516
11293,-18.89216252,141.3169516
11294,-18.89216252,141.5669516
11295,-18.89216252,141.8169516
11296,-18.89216252,142.0669516
11297,-18.89216252,142.3169516
11298,-18.89216252,142.5669516
11299,-18.89216252,142.8169516
11300,-18.89216252,143.0669516
11301,-18.89216252,143.3169516
11302,-18.89216252,143.5669516
11303,-18.89216252,143.8169516
11304,-18.89216252,144.0669516
11305,-18.89216252,144.3169516
11306,-18.89216252,144.5669516
11307,-18.89216252,144.8169516
11308,-18.89216252,145.0669516
11309,-18.89216252,145.3169516
11310,-18.89216252,145.5669516
11311,-18.89216252,145.8169516
11312,-18.89216252,146.0669516
11499,-19.14216252,121.5669516
11500,-19.14216252,121.8169516
11501,-19.14216252,122.0669516
11502,-19.14216252,122.3169516
11503,-19.14216252,122.5669516
11504,-19.14216252,122.8169516
11505,-19.14216252,123.0669516
11506,-19.14216252,123.3169516
11507,-19.14216252,123.5669516
11508,-19.14216252,123.8169516
11509,-19.14216252,124.0669516
11510,-19.14216252,124.3169516
11511,-19.14216252,124.5669516
11512,-19.14216252,124.8169516
11513,-19.14216252,125.0669516
11514,-19.14216252,125.3169516
11515,-19.14216252,125.5669516
11516,-19.14216252,125.8169516
11517,-19.14216252,126.0669516
11518,-19.14216252,126.3169516
11519,-19.14216252,126.5669516
11520,-19.14216252,126.8169516
11521,-19.14216252,127.0669516
11522,-19.14216252,127.3169516
11523,-19.14216252,127.5669516
11524,-19.14216252,127.8169516
11525,-19.14216252,128.0669516
11526,-19.14216252,128.3169516
11527,-19.14216252,128.5669516
11528,-19.14216252,128.8169516
11529,-19.14216252,129.0669516
11530,-19.14216252,129.3169516
11531,-19.14216252,129.5669516
11532,-19.14216252,129.8169516
11533,-19.14216252,130.0669516
11534,-19.14216252,130.3169516
11535,-19.14216252,130.5669516
11536,-19.14216252,130.8169516
11537,-19.14216252,131.0669516
11538,-19.14216252,131.3169516
11539,-19.14216252,131.5669516
11540,-19.14216252,131.8169516
11541,-19.14216252,132.0669516
11542,-19.14216252,132.3169516
11543,-19.14216252,132.5669516
11544,-19.14216252,132.8169516
11545,-19.14216252,133.0669516
11546,-19.14216252,133.3169516
11547,-19.14216252,133.5669516
11548,-19.14216252,133.8169516
11549,-19.14216252,134.0669516
11550,-19.14216252,134.3169516
11551,-19.14216252,134.5669516
11552,-19.14216252,134.8169516
11553,-19.14216252,135.0669516
11554,-19.14216252,135.3169516
11555,-19.14216252,135.5669516
11556,-19.14216252,135.8169516
11557,-19.14216252,136.0669516
11558,-19.14216252,136.3169516
11559,-19.14216252,136.5669516
11560,-19.14216252,136.8169516
11561,-19.14216252,137.0669516
11562,-19.14216252,137.3169516
11563,-19.14216252,137.5669516
11564,-19.14216252,137.8169516
11565,-19.14216252,138.0669516
11566,-19.14216252,138.3169516
11567,-19.14216252,138.5669516
11568,-19.14216252,138.8169516
11569,-19.14216252,139.0669516
11570,-19.14216252,139.3169516
11571,-19.14216252,139.5669516
11572,-19.14216252,139.8169516
11573,-19.14216252,140.0669516
11574,-19.14216252,140.3169516
11575,-19.14216252,140.5669516
11576,-19.14216252,140.8169516
11577,-19.14216252,141.0669516
11578,-19.14216252,141.3169516
11579,-19.14216252,141.5669516
11580,-19.14216252,141.8169516
11581,-19.14216252,142.0669516
11582,-19.14216252,142.3169516
11583,-19.14216252,142.5669516
11584,-19.14216252,142.8169516
11585,-19.14216252,143.0669516
11586,-19.14216252,143.3169516
11587,-19.14216252,143.5669516
11588,-19.14216252,143.8169516
11589,-19.14216252,144.0669516
11590,-19.14216252,144.3169516
11591,-19.14216252,144.5669516
11592,-19.14216252,144.8169516
11593,-19.14216252,145.0669516
11594,-19.14216252,145.3169516
11595,-19.14216252,145.5669516
11596,-19.14216252,145.8169516
11597,-19.14216252,146.0669516
11598,-19.14216252,146.3169516
11783,-19.39216252,121.3169516
11784,-19.39216252,121.5669516
11785,-19.39216252,121.8169516
11786,-19.39216252,122.0669516
11787,-19.39216252,122.3169516
11788,-19.39216252,122.5669516
11789,-19.39216252,122.8169516
11790,-19.39216252,123.0669516
11791,-19.39216252,123.3169516
11792,-19.39216252,123.5669516
11793,-19.39216252,123.8169516
11794,-19.39216252,124.0669516
11795,-19.39216252,124.3169516
11796,-19.39216252,124.5669516
11797,-19.39216252,124.8169516
11798,-19.39216252,125.0669516
11799,-19.39216252,125.3169516
11800,-19.39216252,125.5669516
11801,-19.39216252,125.8169516
11802,-19.39216252,126.0669516
11803,-19.39216252,126.3169516
11804,-19.39216252,126.5669516
11805,-19.39216252,126.8169516
11806,-19.39216252,127.0669516
11807,-19.39216252,127.3169516
11808,-19.39216252,127.5669516
11809,-19.39216252,127.8169516
11810,-19.39216252,128.0669516
11811,-19.39216252,128.3169516
11812,-19.39216252,128.5669516
11813,-19.39216252,128.8169516
11814,-19.39216252,129.0669516
11815,-19.39216252,129.3169516
11816,-19.39216252,129.5669516
11817,-19.39216252,129.8169516
11818,-19.39216252,130.0669516
11819,-19.39216252,130.3169516
11820,-19.39216252,130.5669516
11821,-19.39216252,130.8169516
11822,-19.39216252,131.0669516
11823,-19.39216252,131.3169516
11824,-19.39216252,131.5669516
11825,-19.39216252,131.8169516
11826,-19.39216252,132.0669516
11827,-19.39216252,132.3169516
11828,-19.39216252,132.5669516
11829,-19.39216252,132.8169516
11830,-19.39216252,133.0669516
11831,-19.39216252,133.3169516
11832,-19.39216252,133.5669516
11833,-19.39216252,133.8169516
11834,-19.39216252,134.0669516
11835,-19.39216252,134.3169516
11836,-19.39216252,134.5669516
11837,-19.39216252,134.8169516
11838,-19.39216252,135.0669516
11839,-19.39216252,135.3169516
11840,-19.39216252,135.5669516
11841,-19.39216252,135.8169516
11842,-19.39216252,136.0669516
11843,-19.39216252,136.3169516
11844,-19.39216252,136.5669516
11845,-19.39216252,136.8169516
11846,-19.39216252,137.0669516
11847,-19.39216252,137.3169516
11848,-19.39216252,137.5669516
11849,-19.39216252,137.8169516
11850,-19.39216252,138.0669516
11851,-19.39216252,138.3169516
11852,-19.39216252,138.5669516
11853,-19.39216252,138.8169516
11854,-19.39216252,139.0669516
11855,-19.39216252,139.3169516
11856,-19.39216252,139.5669516
11857,-19.39216252,139.8169516
11858,-19.39216252,140.0669516
11859,-19.39216252,140.3169516
11860,-19.39216252,140.5669516
11861,-19.39216252,140.8169516
11862,-19.39216252,141.0669516
11863,-19.39216252,141.3169516
11864,-19.39216252,141.5669516
11865,-19.39216252,141.8169516
11866,-19.39216252,142.0669516
11867,-19.39216252,142.3169516
11868,-19.39216252,142.5669516
11869,-19.39216252,142.8169516
11870,-19.39216252,143.0669516
11871,-19.39216252,143.3169516
11872,-19.39216252,143.5669516
11873,-19.39216252,143.8169516
11874,-19.39216252,144.0669516
11875,-19.39216252,144.3169516
11876,-19.39216252,144.5669516
11877,-19.39216252,144.8169516
11878,-19.39216252,145.0669516
11879,-19.39216252,145.3169516
11880,-19.39216252,145.5669516
11881,-19.39216252,145.8169516
11882,-19.39216252,146.0669516
11883,-19.39216252,146.3169516
11884,-19.39216252,146.5669516
11885,-19.39216252,146.8169516
11886,-19.39216252,147.0669516
12067,-19.64216252,121.0669516
12068,-19.64216252,121.3169516
12069,-19.64216252,121.5669516
12070,-19.64216252,121.8169516
12071,-19.64216252,122.0669516
12072,-19.64216252,122.3169516
12073,-19.64216252,122.5669516
12074,-19.64216252,122.8169516
12075,-19.64216252,123.0669516
12076,-19.64216252,123.3169516
12077,-19.64216252,123.5669516
12078,-19.64216252,123.8169516
12079,-19.64216252,124.0669516
12080,-19.64216252,124.3169516
12081,-19.64216252,124.5669516
12082,-19.64216252,124.8169516
12083,-19.64216252,125.0669516
12084,-19.64216252,125.3169516
12085,-19.64216252,125.5669516
12086,-19.64216252,125.8169516
12087,-19.64216252,126.0669516
12088,-19.64216252,126.3169516
12089,-19.64216252,126.5669516
12090,-19.64216252,126.8169516
12091,-19.64216252,127.0669516
12092,-19.64216252,127.3169516
12093,-19.64216252,127.5669516
12094,-19.64216252,127.8169516
12095,-19.64216252,128.0669516
12096,-19.64216252,128.3169516
12097,-19.64216252,128.5669516
12098,-19.64216252,128.8169516
12099,-19.64216252,129.0669516
12100,-19.64216252,129.3169516
12101,-19.64216252,129.5669516
12102,-19.64216252,129.8169516
12103,-19.64216252,130.0669516
12104,-19.64216252,130.3169516
12105,-19.64216252,130.5669516
12106,-19.64216252,130.8169516
12107,-19.64216252,131.0669516
12108,-19.64216252,131.3169516
12109,-19.64216252,131.5669516
12110,-19.64216252,131.8169516
12111,-19.64216252,132.0669516
12112,-19.64216252,132.3169516
12113,-19.64216252,132.5669516
12114,-19.64216252,132.8169516
12115,-19.64216252,133.0669516
12116,-19.64216252,133.3169516
12117,-19.64216252,133.5669516
12118,-19.64216252,133.8169516
12119,-19.64216252,134.0669516
12120,-19.64216252,134.3169516
12121,-19.64216252,134.5669516
12122,-19.64216252,134.8169516
12123,-19.64216252,135.0669516
12124,-19.64216252,135.3169516
12125,-19.64216252,135.5669516
12126,-19.64216252,135.8169516
12127,-19.64216252,136.0669516
12128,-19.64216252,136.3169516
12129,-19.64216252,136.5669516
12130,-19.64216252,136.8169516
12131,-19.64216252,137.0669516
12132,-19.64216252,137.3169516
12133,-19.64216252,137.5669516
12134,-19.64216252,137.8169516
12135,-19.64216252,138.0669516
12136,-19.64216252,138.3169516
12137,-19.64216252,138.5669516
12138,-19.64216252,138.8169516
12139,-19.64216252,139.0669516
12140,-19.64216252,139.3169516
12141,-19.64216252,139.5669516
12142,-19.64216252,139.8169516
12143,-19.64216252,140.0669516
12144,-19.64216252,140.3169516
12145,-19.64216252,140.5669516
12146,-19.64216252,140.8169516
12147,-19.64216252,141.0669516
12148,-19.64216252,141.3169516
12149,-19.64216252,141.5669516
12150,-19.64216252,141.8169516
12151,-19.64216252,142.0669516
12152,-19.64216252,142.3169516
12153,-19.64216252,142.5669516
12154,-19.64216252,142.8169516
12155,-19.64216252,143.0669516
12156,-19.64216252,143.3169516
12157,-19.64216252,143.5669516
12158,-19.64216252,143.8169516
12159,-19.64216252,144.0669516
12160,-19.64216252,144.3169516
12161,-19.64216252,144.5669516
12162,-19.64216252,144.8169516
12163,-19.64216252,145.0669516
12164,-19.64216252,145.3169516
12165,-19.64216252,145.5669516
12166,-19.64216252,145.8169516
12167,-19.64216252,146.0669516
12168,-19.64216252,146.3169516
12169,-19.64216252,146.5669516
12170,-19.64216252,146.8169516
12171,-19.64216252,147.0669516
12172,-19.64216252,147.3169516
12173,-19.64216252,147.5669516
12350,-19.89216252,120.5669516
12351,-19.89216252,120.8169516
12352,-19.89216252,121.0669516
12353,-19.89216252,121.3169516
12354,-19.89216252,121.5669516
12355,-19.89216252,121.8169516
12356,-19.89216252,122.0669516
12357,-19.89216252,122.3169516
12358,-19.89216252,122.5669516
12359,-19.89216252,122.8169516
12360,-19.89216252,123.0669516
12361,-19.89216252,123.3169516
12362,-19.89216252,123.5669516
12363,-19.89216252,123.8169516
12364,-19.89216252,124.0669516
12365,-19.89216252,124.3169516
12366,-19.89216252,124.5669516
12367,-19.89216252,124.8169516
12368,-19.89216252,125.0669516
12369,-19.89216252,125.3169516
12370,-19.89216252,125.5669516
12371,-19.89216252,125.8169516
12372,-19.89216252,126.0669516
12373,-19.89216252,126.3169516
12374,-19.89216252,126.5669516
12375,-19.89216252,126.8169516
12376,-19.89216252,127.0669516
12377,-19.89216252,127.3169516
12378,-19.89216252,127.5669516
12379,-19.89216252,127.8169516
12380,-19.89216252,128.0669516
12381,-19.89216252,128.3169516
12382,-19.89216252,128.5669516
12383,-19.89216252,128.8169516
12384,-19.89216252,129.0669516
12385,-19.89216252,129.3169516
12386,-19.89216252,129.5669516
12387,-19.89216252,129.8169516
12388,-19.89216252,130.0669516
12389,-19.89216252,130.3169516
12390,-19.89216252,130.5669516
12391,-19.89216252,130.8169516
12392,-19.89216252,131.0669516
12393,-19.89216252,131.3169516
12394,-19.89216252,131.5669516
12395,-19.89216252,131.8169516
12396,-19.89216252,132.0669516
12397,-19.89216252,132.3169516
12398,-19.89216252,132.5669516
12399,-19.89216252,132.8169516
12400,-19.89216252,133.0669516
12401,-19.89216252,133.3169516
12402,-19.89216252,133.5669516
12403,-19.89216252,133.8169516
12404,-19.89216252,134.0669516
12405,-19.89216252,134.3169516
12406,-19.89216252,134.5669516
12407,-19.89216252,134.8169516
12408,-19.89216252,135.0669516
12409,-19.89216252,135.3169516
12410,-19.89216252,135.5669516
12411,-19.89216252,135.8169516
12412,-19.89216252,136.0669516
12413,-19.89216252,136.3169516
12414,-19.89216252,136.5669516
12415,-19.89216252,136.8169516
12416,-19.89216252,137.0669516
12417,-19.89216252,137.3169516
12418,-19.89216252,137.5669516
12419,-19.89216252,137.8169516
12420,-19.89216252,138.0669516
12421,-19.89216252,138.3169516
12422,-19.89216252,138.5669516
12423,-19.89216252,138.8169516
12424,-19.89216252,139.0669516
12425,-19.89216252,139.3169516
12426,-19.89216252,139.5669516
12427,-19.89216252,139.8169516
12428,-19.89216252,140.0669516
12429,-19.89216252,140.3169516
12430,-19.89216252,140.5669516
12431,-19.89216252,140.8169516
12432,-19.89216252,141.0669516
12433,-19.89216252,141.3169516
12434,-19.89216252,141.5669516
12435,-19.89216252,141.8169516
12436,-19.89216252,142.0669516
12437,-19.89216252,142.3169516
12438,-19.89216252,142.5669516
12439,-19.89216252,142.8169516
12440,-19.89216252,143.0669516
12441,-19.89216252,143.3169516
12442,-19.89216252,143.5669516
12443,-19.89216252,143.8169516
12444,-19.89216252,144.0669516
12445,-19.89216252,144.3169516
12446,-19.89216252,144.5669516
12447,-19.89216252,144.8169516
12448,-19.89216252,145.0669516
12449,-19.89216252,145.3169516
12450,-19.89216252,145.5669516
12451,-19.89216252,145.8169516
12452,-19.89216252,146.0669516
12453,-19.89216252,146.3169516
12454,-19.89216252,146.5669516
12455,-19.89216252,146.8169516
12456,-19.89216252,147.0669516
12457,-19.89216252,147.3169516
12458,-19.89216252,147.5669516
12459,-19.89216252,147.8169516
12629,-20.14216252,119.0669516
12630,-20.14216252,119.3169516
12631,-20.14216252,119.5669516
12632,-20.14216252,119.8169516
12633,-20.14216252,120.0669516
12634,-20.14216252,120.3169516
12635,-20.14216252,120.5669516
12636,-20.14216252,120.8169516
12637,-20.14216252,121.0669516
12638,-20.14216252,121.3169516
12639,-20.14216252,121.5669516
12640,-20.14216252,121.8169516
12641,-20.14216252,122.0669516
12642,-20.14216252,122.3169516
12643,-20.14216252,122.5669516
12644,-20.14216252,122.8169516
12645,-20.14216252,123.0669516
12646,-20.14216252,123.3169516
12647,-20.14216252,123.5669516
12648,-20.14216252,123.8169516
12649,-20.14216252,124.0669516
12650,-20.14216252,124.3169516
12651,-20.14216252,124.5669516
12652,-20.14216252,124.8169516
12653,-20.14216252,125.0669516
12654,-20.14216252,125.3169516
12655,-20.14216252,125.5669516
12656,-20.14216252,125.8169516
12657,-20.14216252,126.0669516
12658,-20.14216252,126.3169516
12659,-20.14216252,126.5669516
12660,-20.14216252,126.8169516
12661,-20.14216252,127.0669516
12662,-20.14216252,127.3169516
12663,-20.14216252,127.5669516
12664,-20.14216252,127.8169516
12665,-20.14216252,128.0669516
12666,-20.14216252,128.3169516
12667,-20.14216252,128.5669516
12668,-20.14216252,128.8169516
12669,-20.14216252,129.0669516
12670,-20.14216252,129.3169516
12671,-20.14216252,129.5669516
12672,-20.14216252,129.8169516
12673,-20.14216252,130.0669516
12674,-20.14216252,130.3169516
12675,-20.14216252,130.5669516
12676,-20.14216252,130.8169516
12677,-20.14216252,131.0669516
12678,-20.14216252,131.3169516
12679,-20.14216252,131.5669516
12680,-20.14216252,131.8169516
12681,-20.14216252,132.0669516
12682,-20.14216252,132.3169516
12683,-20.14216252,132.5669516
12684,-20.14216252,132.8169516
12685,-20.14216252,133.0669516
12686,-20.14216252,133.3169516
12687,-20.14216252,133.5669516
12688,-20.14216252,133.8169516
12689,-20.14216252,134.0669516
12690,-20.14216252,134.3169516
12691,-20.14216252,134.5669516
12692,-20.14216252,134.8169516
12693,-20.14216252,135.0669516
12694,-20.14216252,135.3169516
12695,-20.14216252,135.5669516
12696,-20.14216252,135.8169516
12697,-20.14216252,136.0669516
12698,-20.14216252,136.3169516
12699,-20.14216252,136.5669516
12700,-20.14216252,136.8169516
12701,-20.14216252,137.0669516
12702,-20.14216252,137.3169516
12703,-20.14216252,137.5669516
12704,-20.14216252,137.8169516
12705,-20.14216252,138.0669516
12706,-20.14216252,138.3169516
12707,-20.14216252,138.5669516
12708,-20.14216252,138.8169516
12709,-20.14216252,139.0669516
12710,-20.14216252,139.3169516
12711,-20.14216252,139.5669516
12712,-20.14216252,139.8169516
12713,-20.14216252,140.0669516
12714,-20.14216252,140.3169516
12715,-20.14216252,140.5669516
12716,-20.14216252,140.8169516
12717,-20.14216252,141.0669516
12718,-20.14216252,141.3169516
12719,-20.14216252,141.5669516
12720,-20.14216252,141.8169516
12721,-20.14216252,142.0669516
12722,-20.14216252,142.3169516
12723,-20.14216252,142.5669516
12724,-20.14216252,142.8169516
12725,-20.14216252,143.0669516
12726,-20.14216252,143.3169516
12727,-20.14216252,143.5669516
12728,-20.14216252,143.8169516
12729,-20.14216252,144.0669516
12730,-20.14216252,144.3169516
12731,-20.14216252,144.5669516
12732,-20.14216252,144.8169516
12733,-20.14216252,145.0669516
12734,-20.14216252,145.3169516
12735,-20.14216252,145.5669516
12736,-20.14216252,145.8169516
12737,-20.14216252,146.0669516
12738,-20.14216252,146.3169516
12739,-20.14216252,146.5669516
12740,-20.14216252,146.8169516
12741,-20.14216252,147.0669516
12742,-20.14216252,147.3169516
12743,-20.14216252,147.5669516
12744,-20.14216252,147.8169516
12745,-20.14216252,148.0669516
12746,-20.14216252,148.3169516
12911,-20.39216252,118.3169516
12912,-20.39216252,118.5669516
12913,-20.39216252,118.8169516
12914,-20.39216252,119.0669516
12915,-20.39216252,119.3169516
12916,-20.39216252,119.5669516
12917,-20.39216252,119.8169516
12918,-20.39216252,120.0669516
12919,-20.39216252,120.3169516
12920,-20.39216252,120.5669516
12921,-20.39216252,120.8169516
12922,-20.39216252,121.0669516
12923,-20.39216252,121.3169516
12924,-20.39216252,121.5669516
12925,-20.39216252,121.8169516
12926,-20.39216252,122.0669516
12927,-20.39216252,122.3169516
12928,-20.39216252,122.5669516
12929,-20.39216252,122.8169516
12930,-20.39216252,123.0669516
12931,-20.39216252,123.3169516
12932,-20.39216252,123.5669516
12933,-20.39216252,123.8169516
12934,-20.39216252,124.0669516
12935,-20.39216252,124.3169516
12936,-20.39216252,124.5669516
12937,-20.39216252,124.8169516
12938,-20.39216252,125.0669516
12939,-20.39216252,125.3169516
12940,-20.39216252,125.5669516
12941,-20.39216252,125.8169516
12942,-20.39216252,126.0669516
12943,-20.39216252,126.3169516
12944,-20.39216252,126.5669516
12945,-20.39216252,126.8169516
12946,-20.39216252,127.0669516
12947,-20.39216252,127.3169516
12948,-20.39216252,127.5669516
12949,-20.39216252,127.8169516
12950,-20.39216252,128.0669516
12951,-20.39216252,128.3169516
12952,-20.39216252,128.5669516
12953,-20.39216252,128.8169516
12954,-20.39216252,129.0669516
12955,-20.39216252,129.3169516
12956,-20.39216252,129.5669516
12957,-20.39216252,129.8169516
12958,-20.39216252,130.0669516
12959,-20.39216252,130.3169516
12960,-20.39216252,130.5669516
12961,-20.39216252,130.8169516
12962,-20.39216252,131.0669516
12963,-20.39216252,131.3169516
12964,-20.39216252,131.5669516
12965,-20.39216252,131.8169516
12966,-20.39216252,132.0669516
12967,-20.39216252,132.3169516
12968,-20.39216252,132.5669516
12969,-20.39216252,132.8169516
12970,-20.39216252,133.0669516
12971,-20.39216252,133.3169516
12972,-20.39216252,133.5669516
12973,-20.39216252,133.8169516
12974,-20.39216252,134.0669516
12975,-20.39216252,134.3169516
12976,-20.39216252,134.5669516
12977,-20.39216252,134.8169516
12978,-20.39216252,135.0669516
12979,-20.39216252,135.3169516
12980,-20.39216252,135.5669516
12981,-20.39216252,135.8169516
12982,-20.39216252,136.0669516
12983,-20.39216252,136.3169516
12984,-20.39216252,136.5669516
12985,-20.39216252,136.8169516
12986,-20.39216252,137.0669516
12987,-20.39216252,137.3169516
12988,-20.39216252,137.5669516
12989,-20.39216252,137.8169516
12990,-20.39216252,138.0669516
12991,-20.39216252,138.3169516
12992,-20.39216252,138.5669516
12993,-20.39216252,138.8169516
12994,-20.39216252,139.0669516
12995,-20.39216252,139.3169516
12996,-20.39216252,139.5669516
12997,-20.39216252,139.8169516
12998,-20.39216252,140.0669516
12999,-20.39216252,140.3169516
13000,-20.39216252,140.5669516
13001,-20.39216252,140.8169516
13002,-20.39216252,141.0669516
13003,-20.39216252,141.3169516
13004,-20.39216252,141.5669516
13005,-20.39216252,141.8169516
13006,-20.39216252,142.0669516
13007,-20.39216252,142.3169516
13008,-20.39216252,142.5669516
13009,-20.39216252,142.8169516
13010,-20.39216252,143.0669516
13011,-20.39216252,143.3169516
13012,-20.39216252,143.5669516
13013,-20.39216252,143.8169516
13014,-20.39216252,144.0669516
13015,-20.39216252,144.3169516
13016,-20.39216252,144.5669516
13017,-20.39216252,144.8169516
13018,-20.39216252,145.0669516
13019,-20.39216252,145.3169516
13020,-20.39216252,145.5669516
13021,-20.39216252,145.8169516
13022,-20.39216252,146.0669516
13023,-20.39216252,146.3169516
13024,-20.39216252,146.5669516
13025,-20.39216252,146.8169516
13026,-20.39216252,147.0669516
13027,-20.39216252,147.3169516
13028,-20.39216252,147.5669516
13029,-20.39216252,147.8169516
13030,-20.39216252,148.0669516
13031,-20.39216252,148.3169516
13032,-20.39216252,148.5669516
13195,-20.64216252,118.0669516
13196,-20.64216252,118.3169516
13197,-20.64216252,118.5669516
13198,-20.64216252,118.8169516
13199,-20.64216252,119.0669516
13200,-20.64216252,119.3169516
13201,-20.64216252,119.5669516
13202,-20.64216252,119.8169516
13203,-20.64216252,120.0669516
13204,-20.64216252,120.3169516
13205,-20.64216252,120.5669516
13206,-20.64216252,120.8169516
13207,-20.64216252,121.0669516
13208,-20.64216252,121.3169516
13209,-20.64216252,121.5669516
13210,-20.64216252,121.8169516
13211,-20.64216252,122.0669516
13212,-20.64216252,122.3169516
13213,-20.64216252,122.5669516
13214,-20.64216252,122.8169516
13215,-20.64216252,123.0669516
13216,-20.64216252,123.3169516
13217,-20.64216252,123.5669516
13218,-20.64216252,123.8169516
13219,-20.64216252,124.0669516
13220,-20.64216252,124.3169516
13221,-20.64216252,124.5669516
13222,-20.64216252,124.8169516
13223,-20.64216252,125.0669516
13224,-20.64216252,125.3169516
13225,-20.64216252,125.5669516
13226,-20.64216252,125.8169516
13227,-20.64216252,126.0669516
13228,-20.64216252,126.3169516
13229,-20.64216252,126.5669516
13230,-20.64216252,126.8169516
13231,-20.64216252,127.0669516
13232,-20.64216252,127.3169516
13233,-20.64216252,127.5669516
13234,-20.64216252,127.8169516
13235,-20.64216252,128.0669516
13236,-20.64216252,128.3169516
13237,-20.64216252,128.5669516
13238,-20.64216252,128.8169516
13239,-20.64216252,129.0669516
13240,-20.64216252,129.3169516
13241,-20.64216252,129.5669516
13242,-20.64216252,129.8169516
13243,-20.64216252,130.0669516
13244,-20.64216252,130.3169516
13245,-20.64216252,130.5669516
13246,-20.64216252,130.8169516
13247,-20.64216252,131.0669516
13248,-20.64216252,131.3169516
13249,-20.64216252,131.5669516
13250,-20.64216252,131.8169516
13251,-20.64216252,132.0669516
13252,-20.64216252,132.3169516
13253,-20.64216252,132.5669516
13254,-20.64216252,132.8169516
13255,-20.64216252,133.0669516
13256,-20.64216252,133.3169516
13257,-20.64216252,133.5669516
13258,-20.64216252,133.8169516
13259,-20.64216252,134.0669516
13260,-20.64216252,134.3169516
13261,-20.64216252,134.5669516
13262,-20.64216252,134.8169516
13263,-20.64216252,135.0669516
13264,-20.64216252,135.3169516
13265,-20.64216252,135.5669516
13266,-20.64216252,135.8169516
13267,-20.64216252,136.0669516
13268,-20.64216252,136.3169516
13269,-20.64216252,136.5669516
13270,-20.64216252,136.8169516
13271,-20.64216252,137.0669516
13272,-20.64216252,137.3169516
13273,-20.64216252,137.5669516
13274,-20.64216252,137.8169516
13275,-20.64216252,138.0669516
13276,-20.64216252,138.3169516
13277,-20.64216252,138.5669516
13278,-20.64216252,138.8169516
13279,-20.64216252,139.0669516
13280,-20.64216252,139.3169516
13281,-20.64216252,139.5669516
13282,-20.64216252,139.8169516
13283,-20.64216252,140.0669516
13284,-20.64216252,140.3169516
13285,-20.64216252,140.5669516
13286,-20.64216252,140.8169516
13287,-20.64216252,141.0669516
13288,-20.64216252,141.3169516
13289,-20.64216252,141.5669516
13290,-20.64216252,141.8169516
13291,-20.64216252,142.0669516
13292,-20.64216252,142.3169516
13293,-20.64216252,142.5669516
13294,-20.64216252,142.8169516
13295,-20.64216252,143.0669516
13296,-20.64216252,143.3169516
13297,-20.64216252,143.5669516
13298,-20.64216252,143.8169516
13299,-20.64216252,144.0669516
13300,-20.64216252,144.3169516
13301,-20.64216252,144.5669516
13302,-20.64216252,144.8169516
13303,-20.64216252,145.0669516
13304,-20.64216252,145.3169516
13305,-20.64216252,145.5669516
13306,-20.64216252,145.8169516
13307,-20.64216252,146.0669516
13308,-20.64216252,146.3169516
13309,-20.64216252,146.5669516
13310,-20.64216252,146.8169516
13311,-20.64216252,147.0669516
13312,-20.64216252,147.3169516
13313,-20.64216252,147.5669516
13314,-20.64216252,147.8169516
13315,-20.64216252,148.0669516
13316,-20.64216252,148.3169516
13317,-20.64216252,148.5669516
13473,-20.89216252,116.3169516
13474,-20.89216252,116.5669516
13475,-20.89216252,116.8169516
13476,-20.89216252,117.0669516
13477,-20.89216252,117.3169516
13478,-20.89216252,117.5669516
13479,-20.89216252,117.8169516
13480,-20.89216252,118.0669516
13481,-20.89216252,118.3169516
13482,-20.89216252,118.5669516
13483,-20.89216252,118.8169516
13484,-20.89216252,119.0669516
13485,-20.89216252,119.3169516
13486,-20.89216252,119.5669516
13487,-20.89216252,119.8169516
13488,-20.89216252,120.0669516
13489,-20.89216252,120.3169516
13490,-20.89216252,120.5669516
13491,-20.89216252,120.8169516
13492,-20.89216252,121.0669516
13493,-20.89216252,121.3169516
13494,-20.89216252,121.5669516
13495,-20.89216252,121.8169516
13496,-20.89216252,122.0669516
13497,-20.89216252,122.3169516
13498,-20.89216252,122.5669516
13499,-20.89216252,122.8169516
13500,-20.89216252,123.0669516
13501,-20.89216252,123.3169516
13502,-20.89216252,123.5669516
13503,-20.89216252,123.8169516
13504,-20.89216252,124.0669516
13505,-20.89216252,124.3169516
13506,-20.89216252,124.5669516
13507,-20.89216252,124.8169516
13508,-20.89216252,125.0669516
13509,-20.89216252,125.3169516
13510,-20.89216252,125.5669516
13511,-20.89216252,125.8169516
13512,-20.89216252,126.0669516
13513,-20.89216252,126.3169516
13514,-20.89216252,126.5669516
13515,-20.89216252,126.8169516
13516,-20.89216252,127.0669516
13517,-20.89216252,127.3169516
13518,-20.89216252,127.5669516
13519,-20.89216252,127.8169516
13520,-20.89216252,128.0669516
13521,-20.89216252,128.3169516
13522,-20.89216252,128.5669516
13523,-20.89216252,128.8169516
13524,-20.89216252,129.0669516
13525,-20.89216252,129.3169516
13526,-20.89216252,129.5669516
13527,-20.89216252,129.8169516
13528,-20.89216252,130.0669516
13529,-20.89216252,130.3169516
13530,-20.89216252,130.5669516
13531,-20.89216252,130.8169516
13532,-20.89216252,131.0669516
13533,-20.89216252,131.3169516
13534,-20.89216252,131.5669516
13535,-20.89216252,131.8169516
13536,-20.89216252,132.0669516
13537,-20.89216252,132.3169516
13538,-20.89216252,132.5669516
13539,-20.89216252,132.8169516
